"year","est","lwr","upr","log_est","se","type","index","index_id","common_name"
2014,9478944.50180504,7526319.91291049,11938157.0153792,16.0645835285605,0.117689290952854,"index","Washington",29,"sablefish"
2015,9180885.85105786,7060837.68351336,11937487.9848836,16.0326342558776,0.13396164595989,"index","Washington",29,"sablefish"
2016,10797531.4132221,8414817.81226347,13854926.7756706,16.1948280931179,0.127208132428329,"index","Washington",29,"sablefish"
2017,12130556.0453024,9553364.94477265,15402990.5503337,16.3112381203727,0.121856381863364,"index","Washington",29,"sablefish"
2018,16648139.9170766,13242366.922258,20929835.604593,16.6278090514579,0.116776221504239,"index","Washington",29,"sablefish"
2019,13201654.3247475,10112158.7782257,17235061.3486613,16.3958527073361,0.136024749553029,"index","Washington",29,"sablefish"
2021,20657645.8341469,16617654.3370085,25679817.545529,16.8435960671548,0.111032583454415,"index","Washington",29,"sablefish"
2022,35051248.7558449,27531482.6894563,44624913.7106818,17.3723217986517,0.123206889341367,"index","Washington",29,"sablefish"
2023,29892283.4784734,24391669.4792514,36633351.9039157,17.2131109274101,0.103756350540538,"index","Washington",29,"sablefish"
2024,28198567.5369746,22853385.2133798,34793935.5029022,17.154781738057,0.107232544067787,"index","Washington",29,"sablefish"
