"year","est","lwr","upr","log_est","se","type","index","index_id","common_name"
2009,5979593.87121326,4886196.80457707,7317663.26545784,15.6038632091077,0.10303168906615,"index","Oregon",23,"petrale sole"
2010,9317119.2459639,7672023.17475592,11314969.8672896,16.0473640451017,0.0991207646673108,"index","Oregon",23,"petrale sole"
2011,11353006.1104673,9338374.91143326,13802267.4144836,16.2449931223714,0.099670361903393,"index","Oregon",23,"petrale sole"
2012,14088101.5536859,11633155.5784855,17061115.0214503,16.4608411376562,0.0976912435968323,"index","Oregon",23,"petrale sole"
2013,19043862.6960518,15313993.0185961,23682177.8582292,16.7622554394434,0.111215255173792,"index","Oregon",23,"petrale sole"
2014,20170762.2305107,16789063.8343569,24233611.413592,16.8197446995243,0.0936274496913399,"index","Oregon",23,"petrale sole"
2015,19317261.066999,15927694.5442781,23428159.9319502,16.7765096099803,0.0984404122934415,"index","Oregon",23,"petrale sole"
2016,22711978.2982795,18817051.8830898,27413112.3954161,16.9384030216167,0.0959859422581579,"index","Oregon",23,"petrale sole"
2017,20941705.2575362,17524434.4599237,25025345.0458811,16.8572531955034,0.090892729162112,"index","Oregon",23,"petrale sole"
2018,14614962.3426347,12120576.1653384,17622687.3510733,16.4975563798998,0.0954820116625316,"index","Oregon",23,"petrale sole"
2019,15898869.5884605,12404711.4676024,20377261.885619,16.5817585695977,0.126620517560877,"index","Oregon",23,"petrale sole"
2021,18203987.9907585,15095757.5221296,21952205.9944249,16.717151248415,0.0955257067896955,"index","Oregon",23,"petrale sole"
2022,19997630.3479628,16522259.3610476,24204027.4755986,16.8111243418968,0.0974024326469454,"index","Oregon",23,"petrale sole"
2023,17003734.4545653,14022720.4461553,20618466.0466966,16.6489435516937,0.0983457308832305,"index","Oregon",23,"petrale sole"
2024,14741316.512502,12217994.0788363,17785768.36096,16.5061647563749,0.0957897238369427,"index","Oregon",23,"petrale sole"
2003,3942902.12663772,3065544.22250074,5071359.61899848,15.1874275904968,0.128416603841985,"index","Washington",23,"petrale sole"
2004,4593350.15387252,3552046.5921397,5939918.04126957,15.3401201968211,0.131168582016985,"index","Washington",23,"petrale sole"
2005,4155831.7391485,3199906.3053854,5397325.98265371,15.2400231441325,0.13336523447374,"index","Washington",23,"petrale sole"
2006,3791626.5106566,2891624.66890419,4971748.84102855,15.148305643481,0.138255893637201,"index","Washington",23,"petrale sole"
2007,3137283.60767377,2425930.29228964,4057226.40352083,14.9588678903779,0.131197439305816,"index","Washington",23,"petrale sole"
2008,2962819.52016743,2285223.03775425,3841331.61799029,14.9016519135184,0.13249107049892,"index","Washington",23,"petrale sole"
2009,3206739.72984803,2483585.2373913,4140457.73028794,14.9807653184901,0.130385857131566,"index","Washington",23,"petrale sole"
2010,5167968.09708067,4074066.10837287,6555586.86138023,15.45799015126,0.121348173029287,"index","Washington",23,"petrale sole"
2011,6829385.60403097,5401891.10926675,8634107.34965304,15.7367452720148,0.119637716926287,"index","Washington",23,"petrale sole"
2012,7563142.47017689,5843121.54827094,9789480.42611231,15.8387973324469,0.131646096963011,"index","Washington",23,"petrale sole"
2013,12375155.4356492,9534268.50758063,16062529.8033839,16.3312014267966,0.13306282734891,"index","Washington",23,"petrale sole"
2014,12556260.625282,10005070.5053655,15757977.997802,16.3457299537596,0.115883446105635,"index","Washington",23,"petrale sole"
2015,11282298.8422405,9048874.41492639,14066972.4574422,16.2387455813412,0.112550357650163,"index","Washington",23,"petrale sole"
2016,12134174.4213119,9540196.55932855,15433454.4336874,16.3115363619741,0.122712313570967,"index","Washington",23,"petrale sole"
2017,13923372.0322276,10819125.8520715,17918295.0081591,16.4490794272288,0.128703073684767,"index","Washington",23,"petrale sole"
2018,9565376.88513468,7390822.50747239,12379736.4721129,16.0736605626035,0.131589650546089,"index","Washington",23,"petrale sole"
2019,10613488.2386394,7983944.03519049,14109083.4423727,16.177636225515,0.145254270196904,"index","Washington",23,"petrale sole"
2021,11973896.6563452,9236013.11686885,15523386.4788447,16.2982395597592,0.132460949365467,"index","Washington",23,"petrale sole"
2022,10862082.752531,8239398.34685331,14319594.3145401,16.2007886360833,0.140997873023083,"index","Washington",23,"petrale sole"
2023,13835919.5216258,10748088.0816617,17810857.8525262,16.4427786324298,0.128849402626881,"index","Washington",23,"petrale sole"
2024,11254052.3554838,8709170.00978484,14542567.6933248,16.2362388311312,0.130794127090431,"index","Washington",23,"petrale sole"
